BOTTLE,20020821WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 21, 2002
#original HYD file: a16chy.txt   Wed Aug 21 13:32:50 2002
#original SUM file: a16csu.txt   Sun Sep 16 23:17:58 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,DEG_C,DEG C
   318MHYDROS4,  A16C,   345,  1,     25,     25,2,19890331,1144,-13.8883, -25.0000, 5570,   3714.6,   2.1990,  34.8696,2,  34.8731,2,    249.0,2,    50.70,2,    22.46,2,     0.00,2,     1.54,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.8911
   318MHYDROS4,  A16C,   345,  1,     26,     26,2,19890331,1144,-13.8883, -25.0000, 5570,   3922.8,   1.8808,  34.8367,2,  34.8372,2,    243.6,2,    64.40,2,    24.22,2,     0.00,2,     1.67,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.5588
   318MHYDROS4,  A16C,   345,  1,     27,     27,2,19890331,1144,-13.8883, -25.0000, 5570,   4130.9,   1.4895,  34.7969,2,  34.8000,2,    237.4,2,    79.44,2,    26.29,2,     0.00,2,     1.82,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.1558
   318MHYDROS4,  A16C,   345,  1,     28,     28,2,19890331,1144,-13.8883, -25.0000, 5570,   4338.8,   1.1540,  34.7611,2,  34.7622,2,    231.9,2,    94.11,2,    28.26,2,     0.00,2,     1.95,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.8074
   318MHYDROS4,  A16C,   345,  1,     29,     29,2,19890331,1144,-13.8883, -25.0000, 5570,   4546.5,   1.0034,  34.7440,2,  34.7459,2,    229.9,2,   101.08,2,    29.13,2,     0.00,2,     2.02,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.6382
   318MHYDROS4,  A16C,   345,  1,     30,     30,2,19890331,1144,-13.8883, -25.0000, 5570,   4755.6,   0.8616,  34.7283,2,  34.7279,2,    226.8,2,   107.49,2,    29.95,2,     0.00,2,     2.09,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.4773
   318MHYDROS4,  A16C,   345,  1,     31,     31,2,19890331,1144,-13.8883, -25.0000, 5570,   4964.0,   0.7568,  34.7158,2,  34.7155,2,    224.9,2,   112.40,2,    30.55,2,     0.00,2,     2.13,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3518
   318MHYDROS4,  A16C,   345,  1,     32,     32,2,19890331,1144,-13.8883, -25.0000, 5570,   5173.2,   0.7193,  34.7094,2,  34.7084,2,    224.5,2,   114.10,2,    30.99,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2909
   318MHYDROS4,  A16C,   345,  1,     33,     33,2,19890331,1144,-13.8883, -25.0000, 5570,   5382.2,   0.7070,  34.7059,2,  34.7046,2,    223.9,2,   115.43,2,    31.08,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2539
   318MHYDROS4,  A16C,   345,  1,     34,     34,2,19890331,1144,-13.8883, -25.0000, 5570,   5591.6,   0.7014,  34.7023,2,  34.7020,2,    223.3,2,   116.95,2,    31.26,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2227
   318MHYDROS4,  A16C,   345,  1,     35,     35,2,19890331,1144,-13.8883, -25.0000, 5570,   5800.7,   0.7192,  34.7015,2,  34.7017,2,    223.4,2,   117.91,2,    31.31,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2135
   318MHYDROS4,  A16C,   345,  1,     36,     36,2,19890331,1144,-13.8883, -25.0000, 5570,   5968.6,   0.7389,  34.7008,2,  34.7013,2,    223.6,2,   117.35,2,    31.40,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2108
   318MHYDROS4,  A16C,   346,  1,      1,      1,2,19890331,1841,-13.3133, -25.0167, 5523,      1.2,  27.9286,  36.9330,2,  36.9370,2,    206.3,2,     2.44,2,     0.10,2,     0.00,2,     0.10,2,    1.461,2,    0.783,2,   2037.1,2,    271.5,2,   20.00, 27.9283
   318MHYDROS4,  A16C,   346,  1,      2,      2,2,19890331,1841,-13.3133, -25.0167, 5523,     39.0,  27.7663,  36.9614,2,  36.9700,2,    208.0,2,     2.63,2,     0.10,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   2049.2,2,    273.5,2,   20.00, 27.7571
   318MHYDROS4,  A16C,   346,  1,      3,      3,2,19890331,1841,-13.3133, -25.0167, 5523,     69.7,  25.3751,  37.0027,2,  37.0040,2,    228.8,2,     2.44,2,     0.00,2,     0.00,2,     0.14,2,    1.623,2,    0.886,2,   -999.9,9,   -999.9,9, -999.90, 25.3597
   318MHYDROS4,  A16C,   346,  1,     71,     71,2,19890331,1841,-13.3133, -25.0167, 5523,    110.7,  23.4500,  36.8686,2,  36.8700,2,    225.6,2,     2.44,2,     0.00,2,     0.00,2,     0.19,2,    1.717,2,    0.921,2,   2071.7,2,    304.5,2,   20.00, 23.4269
   318MHYDROS4,  A16C,   346,  1,      5,      5,2,19890331,1841,-13.3133, -25.0167, 5523,    162.4,  20.6551,  36.4191,2,  36.3720,2,    189.8,2,     2.83,2,     2.34,2,     0.25,2,     0.45,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 20.6241
   318MHYDROS4,  A16C,   346,  1,      6,      6,2,19890331,1841,-13.3133, -25.0167, 5523,    213.2,  15.1479,  35.5212,2,  35.5260,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 15.1152
   318MHYDROS4,  A16C,   346,  1,      7,      7,2,19890331,1841,-13.3133, -25.0167, 5523,    213.6,  15.0873,  35.5109,2,  35.5060,2,    151.9,2,     5.67,2,    13.38,2,     0.01,2,     1.02,2,    1.451,2,    0.764,2,   2133.7,2,    580.6,2,   20.00, 15.0546
   318MHYDROS4,  A16C,   346,  1,      8,      8,2,19890331,1841,-13.3133, -25.0167, 5523,    315.0,  10.5991,  34.9570,2,  34.9580,2,    113.5,2,    11.92,2,    25.70,2,     0.00,2,     1.72,2,    0.496,2,    0.251,2,   2184.8,2,    914.2,2,   20.00, 10.5610
   318MHYDROS4,  A16C,   346,  1,      9,      9,2,19890331,1841,-13.3133, -25.0167, 5523,    416.4,   7.8608,  34.6625,2,  34.6630,2,    135.2,2,    17.30,2,    29.52,2,     0.00,2,     1.98,2,    0.241,2,    0.116,2,   2186.0,2,   1003.9,2,   20.00,  7.8187
   318MHYDROS4,  A16C,   346,  1,     10,     10,2,19890331,1841,-13.3133, -25.0167, 5523,    518.5,   5.8763,  34.4769,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  5.8314
   318MHYDROS4,  A16C,   346,  1,     11,     11,2,19890331,1841,-13.3133, -25.0167, 5523,    620.4,   5.0921,  34.4441,2,  34.4460,2,    161.7,2,    27.96,2,    33.14,2,     0.00,2,     2.26,2,    0.061,2,    0.039,2,   2200.9,2,   1080.1,2,   20.00,  5.0418
   318MHYDROS4,  A16C,   346,  1,     12,     12,2,19890331,1841,-13.3133, -25.0167, 5523,    723.1,   4.5056,  34.4253,2,-999.0000,9,    170.4,2,    32.46,2,    33.34,2,     0.00,2,     2.30,2,    0.063,6,    0.035,6,   2202.6,2,   1083.3,2,   20.00,  4.4497
   318MHYDROS4,  A16C,   346,  1,     13,     13,2,19890331,1841,-13.3133, -25.0167, 5523,    825.1,   4.2143,  34.4515,2,  34.4500,2,    166.5,2,    36.17,2,    34.12,2,     0.44,2,     2.35,2,    0.030,2,    0.020,2,   2207.6,2,   1114.5,2,   20.00,  4.1516
   318MHYDROS4,  A16C,   346,  1,     14,     14,2,19890331,1841,-13.3133, -25.0167, 5523,   1028.9,   3.8376,  34.5594,2,  34.5580,2,    176.0,2,    39.10,2,    32.45,2,     0.00,2,     2.24,2,    0.004,2,    0.004,2,   2209.6,2,   1051.2,2,   20.00,  3.7607
   318MHYDROS4,  A16C,   346,  1,     15,     15,2,19890331,1841,-13.3133, -25.0167, 5523,   1234.0,   4.0018,  34.7372,2,  34.7350,2,    185.6,2,    32.55,2,    29.13,2,     0.00,2,     2.00,2,   -0.001,2,   -0.002,2,   2199.7,2,    973.1,2,   20.00,  3.9058
   318MHYDROS4,  A16C,   346,  1,     16,     16,2,19890331,1841,-13.3133, -25.0167, 5523,   1440.4,   3.9995,  34.8658,2,  34.8620,2,   -999.0,9,    26.48,2,    25.31,2,     0.00,2,     1.72,2,    0.001,2,   -0.002,2,   2188.9,2,    877.5,2,   20.00,  3.8850
   318MHYDROS4,  A16C,   346,  1,     17,     17,2,19890331,1841,-13.3133, -25.0167, 5523,   1647.4,   3.8039,  34.9228,2,  34.9210,2,    228.6,2,    23.94,2,    22.57,2,     0.00,2,     1.53,2,   -0.002,2,   -0.001,2,   2171.2,2,    785.1,2,   20.00,  3.6726
   318MHYDROS4,  A16C,   346,  1,     18,     18,2,19890331,1841,-13.3133, -25.0167, 5523,   1852.8,   3.4714,  34.9344,2,  34.9340,2,    241.6,2,    25.70,2,    21.30,2,     0.00,2,     1.45,2,   -0.003,2,    0.001,2,   -999.9,9,   -999.9,9, -999.90,  3.3256
   318MHYDROS4,  A16C,   346,  1,     19,     19,2,19890331,1841,-13.3133, -25.0167, 5523,   2058.4,   3.2243,  34.9275,2,  34.9270,2,    244.2,2,    28.93,2,    21.30,2,     0.00,2,     1.45,2,   -0.001,2,   -0.001,2,   2171.2,2,    767.0,2,   20.00,  3.0630
   318MHYDROS4,  A16C,   346,  1,     20,     20,2,19890331,1841,-13.3133, -25.0167, 5523,   2262.9,   3.0153,  34.9168,2,  34.9160,2,    243.8,2,    33.03,2,    21.69,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.8381
   318MHYDROS4,  A16C,   346,  1,     21,     21,2,19890331,1841,-13.3133, -25.0167, 5523,   2466.7,   2.8477,  34.9075,2,  34.9080,2,    242.9,2,    36.94,2,    21.99,2,     0.00,2,     1.49,2,   -0.003,2,    0.000,2,   2178.2,2,    775.9,2,   20.00,  2.6540
   318MHYDROS4,  A16C,   346,  1,     22,     22,2,19890331,1841,-13.3133, -25.0167, 5523,   2670.0,   2.7591,  34.9039,2,  34.9030,2,    242.9,2,    39.09,2,    22.18,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5471
   318MHYDROS4,  A16C,   346,  1,     23,     23,2,19890331,1841,-13.3133, -25.0167, 5523,   2871.5,   2.7005,  34.9020,2,  34.9010,2,    243.7,2,    39.97,2,    22.18,2,     0.00,2,     1.50,2,   -0.003,2,   -0.001,2,   2181.8,2,    769.5,2,   20.00,  2.4695
   318MHYDROS4,  A16C,   346,  1,     24,     24,2,19890331,1841,-13.3133, -25.0167, 5523,   3072.3,   2.6450,  34.9022,2,  34.9020,2,    245.5,2,    40.17,2,    21.89,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.3946
   318MHYDROS4,  A16C,   346,  1,     25,     25,2,19890331,1841,-13.3133, -25.0167, 5523,   3279.9,   2.5715,  34.9010,2,  34.9010,2,    248.5,2,    40.36,2,    21.60,2,     0.00,2,     1.48,2,   -0.001,2,    0.000,2,   2183.6,2,    764.0,2,   20.00,  2.3010
   318MHYDROS4,  A16C,   346,  1,     26,     26,2,19890331,1841,-13.3133, -25.0167, 5523,   3487.7,   2.4473,  34.8925,2,  34.8920,2,    249.0,2,    43.00,2,    21.89,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.1576
   318MHYDROS4,  A16C,   346,  1,     27,     27,2,19890331,1841,-13.3133, -25.0167, 5523,   3694.4,   2.2613,  34.8761,2,  34.8760,2,    248.5,2,    48.96,2,    22.38,2,     0.00,2,     1.53,2,    0.000,2,    0.002,2,   2188.2,2,    778.5,2,   20.00,  1.9540
   318MHYDROS4,  A16C,   346,  1,     28,     28,2,19890331,1841,-13.3133, -25.0167, 5523,   3902.4,   1.9872,  34.8489,2,  34.8480,2,    245.0,2,    59.32,2,    23.85,2,     0.00,2,     1.64,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.6645
   318MHYDROS4,  A16C,   346,  1,     29,     29,2,19890331,1841,-13.3133, -25.0167, 5523,   4112.0,   1.5816,  34.8066,2,  34.8060,2,    238.5,2,    75.25,2,    26.09,2,     0.00,2,     1.81,2, -999.000,9, -999.000,9,   2215.5,2,    862.9,2,   20.00,  1.2473
   318MHYDROS4,  A16C,   346,  1,     30,     30,2,19890331,1841,-13.3133, -25.0167, 5523,   4321.2,   1.2572,  34.7721,2,  34.7710,2,    232.9,2,    89.43,2,    27.95,2,     0.00,2,     1.94,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.9093
   318MHYDROS4,  A16C,   346,  1,     31,     31,2,19890331,1841,-13.3133, -25.0167, 5523,   4530.2,   1.0433,  34.7492,2,  34.7490,2,    229.8,2,    99.11,2,    29.32,2,     0.00,2,     2.04,2, -999.000,5,   -0.002,2,   2237.2,2,    934.8,2,   20.00,  0.6787
   318MHYDROS4,  A16C,   346,  1,     32,     32,2,19890331,1841,-13.3133, -25.0167, 5523,   4739.8,   0.8955,  34.7328,2,  34.7310,2,    227.2,2,   106.24,2,    30.20,2,     0.00,2,     2.10,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.5118
   318MHYDROS4,  A16C,   346,  1,     33,     33,2,19890331,1841,-13.3133, -25.0167, 5523,   4949.6,   0.8052,  34.7212,2,  34.7230,2,    225.5,2,   110.35,2,    30.79,2,     0.00,2,     2.14,2,   -0.001,2,    0.004,2,   2246.2,2,    975.0,2,   20.00,  0.4003
   318MHYDROS4,  A16C,   346,  1,     34,     34,2,19890331,1841,-13.3133, -25.0167, 5523,   5212.5,   0.7503,  34.7126,2,  34.7110,2,    224.6,2,   113.57,2,    31.28,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3161
   318MHYDROS4,  A16C,   346,  1,     35,     35,2,19890331,1841,-13.3133, -25.0167, 5523,   5476.7,   0.7252,  34.7070,2,  34.7060,2,    224.2,2,   115.53,2,    31.57,2,     0.00,2,     2.19,2,    0.000,2,    0.000,2,   2248.6,2,   1000.2,2,   20.00,  0.2598
   318MHYDROS4,  A16C,   346,  1,     36,     36,2,19890331,1841,-13.3133, -25.0167, 5523,   5721.5,   0.7503,  34.7061,2,-999.0000,9,    224.2,2,   115.14,2,    31.57,2,     0.00,2,     2.20,2,    0.001,2,    0.004,2,   2249.0,2,    983.0,2,   20.00,  0.2534
   318MHYDROS4,  A16C,   347,  1,      1,      1,2,19890401,0143,-12.7300, -25.0250, 5611,      4.2,  27.8514,  36.8900,2,  36.8930,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,   2040.4,2,    271.9,2,   20.00, 27.8504
   318MHYDROS4,  A16C,   347,  1,      2,      2,2,19890401,0143,-12.7300, -25.0250, 5611,      4.4,  27.8485,  36.8902,2,  36.8920,2,    210.6,2,     2.73,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 27.8475
   318MHYDROS4,  A16C,   347,  1,      3,      3,2,19890401,0143,-12.7300, -25.0250, 5611,     37.4,  26.4572,  36.7705,2,  36.8050,2,    222.3,2,     2.63,2,     0.00,2,     0.00,2,     0.08,2, -999.000,9, -999.000,9,   2042.1,2,    275.5,2,   20.00, 26.4487
   318MHYDROS4,  A16C,   347,  1,     71,     71,2,19890401,0143,-12.7300, -25.0250, 5611,     58.3,  24.9511,  36.9030,2,  36.9130,2,    230.9,2,     2.44,2,     0.00,2,     0.00,2,     0.11,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 24.9384
   318MHYDROS4,  A16C,   347,  1,      5,      5,2,19890401,0143,-12.7300, -25.0250, 5611,    109.8,  22.5721,  36.7674,2,  36.7670,2,    221.3,2,     2.34,2,     0.00,2,     0.00,2,     0.20,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 22.5498
   318MHYDROS4,  A16C,   347,  1,      6,      6,2,19890401,0143,-12.7300, -25.0250, 5611,    161.1,  17.8248,  35.9427,2,  35.9340,2,    169.7,2,     3.91,2,     7.81,2,     0.03,2,     0.72,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 17.7971
   318MHYDROS4,  A16C,   347,  1,      7,      7,2,19890401,0143,-12.7300, -25.0250, 5611,    211.9,  13.8301,  35.3410,2,  35.3460,2,   -999.0,9,     7.03,2,    16.41,2,     0.01,2,     1.18,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 13.7996
   318MHYDROS4,  A16C,   347,  1,      8,      8,2,19890401,0143,-12.7300, -25.0250, 5611,    263.1,  11.9178,  35.1185,2,  35.1100,2,    115.8,2,     9.38,2,    22.77,2,     0.01,2,     1.53,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90, 11.8834
   318MHYDROS4,  A16C,   347,  1,      9,      9,2,19890401,0143,-12.7300, -25.0250, 5611,    313.7,   9.5628,  34.8450,2,  34.8420,2,    116.9,2,    13.78,2,    27.56,2,     0.01,2,     1.82,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  9.5273
   318MHYDROS4,  A16C,   347,  1,     10,     10,2,19890401,0143,-12.7300, -25.0250, 5611,    415.3,   7.4412,  34.6315,2,  34.6320,2,    131.6,2,    18.38,2,    30.89,2,     0.00,2,     2.03,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  7.4005
   318MHYDROS4,  A16C,   347,  1,     11,     11,2,19890401,0143,-12.7300, -25.0250, 5611,    517.2,   6.1381,  34.5194,2,  34.5220,2,    139.4,2,    22.87,2,    33.14,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  6.0923
   318MHYDROS4,  A16C,   347,  1,     12,     12,2,19890401,0143,-12.7300, -25.0250, 5611,    669.5,   5.0898,  34.4588,2,  34.4580,2,    151.6,2,    28.35,2,    34.31,2,     0.00,2,     2.30,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  5.0352
   318MHYDROS4,  A16C,   347,  1,     13,     13,2,19890401,0143,-12.7300, -25.0250, 5611,    821.4,   4.3548,  34.4493,2,  34.4480,2,    163.0,2,    33.82,2,    34.22,2,     0.00,2,     2.31,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  4.2915
   318MHYDROS4,  A16C,   347,  1,     14,     14,2,19890401,0143,-12.7300, -25.0250, 5611,    973.9,   3.8900,  34.4930,2,  34.4920,2,    174.8,2,    38.22,2,    33.04,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.8174
   318MHYDROS4,  A16C,   347,  1,     15,     15,2,19890401,0143,-12.7300, -25.0250, 5611,   1127.3,   3.8708,  34.6208,2,  34.6180,2,    177.5,2,    36.65,2,    31.38,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.7854
   318MHYDROS4,  A16C,   347,  1,     16,     16,2,19890401,0143,-12.7300, -25.0250, 5611,   1331.7,   3.9975,  34.8002,2,  34.7970,2,    195.2,2,    29.22,2,    27.17,2,     0.00,2,     1.84,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.8929
   318MHYDROS4,  A16C,   347,  1,     17,     17,2,19890401,0143,-12.7300, -25.0250, 5611,   1536.2,   3.9109,  34.8934,2,  34.8920,2,    218.4,2,    25.12,2,    23.65,2,     0.00,2,     1.59,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.7886
   318MHYDROS4,  A16C,   347,  1,     18,     18,2,19890401,0143,-12.7300, -25.0250, 5611,   1741.3,   3.7064,  34.9321,2,  34.9310,2,    235.3,2,    23.84,2,    21.50,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.5677
   318MHYDROS4,  A16C,   347,  1,     19,     19,2,19890401,0143,-12.7300, -25.0250, 5611,   1946.9,   3.3579,  34.9296,2,  34.9290,2,    242.7,2,    27.46,2,    21.01,2,     0.00,2,     1.43,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  3.2050
   318MHYDROS4,  A16C,   347,  1,     20,     20,2,19890401,0143,-12.7300, -25.0250, 5611,   2151.3,   3.0495,  34.9143,2,  34.9140,2,    242.4,2,    33.13,2,    21.50,2,     0.00,2,     1.46,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.8822
   318MHYDROS4,  A16C,   347,  1,     21,     21,2,19890401,0143,-12.7300, -25.0250, 5611,   2407.8,   2.8694,  34.9066,2,  34.9060,2,    242.0,2,    37.23,2,    21.79,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.6809
   318MHYDROS4,  A16C,   347,  1,     22,     22,2,19890401,0143,-12.7300, -25.0250, 5611,   2667.8,   2.7505,  34.9017,2,  34.9000,2,    242.7,2,    40.17,2,    21.99,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.5389
   318MHYDROS4,  A16C,   347,  1,     23,     23,2,19890401,0143,-12.7300, -25.0250, 5611,   2926.1,   2.6689,  34.8998,2,  34.8980,2,    243.2,2,    41.63,2,    21.99,2,     0.00,2,     1.49,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.4330
   318MHYDROS4,  A16C,   347,  1,     24,     24,2,19890401,0143,-12.7300, -25.0250, 5611,   3184.8,   2.5886,  34.8989,2,  34.8980,2,    246.7,2,    41.92,2,    21.60,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.3278
   318MHYDROS4,  A16C,   347,  1,     25,     25,2,19890401,0143,-12.7300, -25.0250, 5611,   3445.5,   2.5075,  34.8982,2,  34.8980,2,    249.7,2,    41.05,2,    21.21,2,     0.00,2,     1.45,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.2209
   318MHYDROS4,  A16C,   347,  1,     26,     26,2,19890401,0143,-12.7300, -25.0250, 5611,   3600.5,   2.3816,  34.8852,2,  34.8840,2,    248.7,2,    45.83,2,    21.79,2,     0.00,2,     1.50,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  2.0814
   318MHYDROS4,  A16C,   347,  1,     27,     27,2,19890401,0143,-12.7300, -25.0250, 5611,   3807.1,   2.1378,  34.8625,2,  34.8630,2,    246.8,2,    54.34,2,    22.97,2,     0.00,2,     1.55,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.8214
   318MHYDROS4,  A16C,   347,  1,     28,     28,2,19890401,0143,-12.7300, -25.0250, 5611,   4013.4,   1.7881,  34.8264,2,  34.8250,2,    241.5,2,    68.12,2,    24.82,2,     0.00,2,     1.69,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.4587
   318MHYDROS4,  A16C,   347,  1,     29,     29,2,19890401,0143,-12.7300, -25.0250, 5611,   4220.5,   1.3858,  34.7851,2,  34.7830,2,    235.6,2,    84.05,2,    27.07,2,     0.00,2,     1.85,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  1.0453
   318MHYDROS4,  A16C,   347,  1,     30,     30,2,19890401,0143,-12.7300, -25.0250, 5611,   4428.6,   1.0834,  34.7538,2,  34.7530,2,    231.1,2,    95.98,2,    28.83,2,     0.00,2,     1.97,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.7290
   318MHYDROS4,  A16C,   347,  1,     31,     31,2,19890401,0143,-12.7300, -25.0250, 5611,   4637.4,   0.9608,  34.7400,2,  34.7380,2,    229.2,2,   101.94,2,    29.42,2,     0.00,2,     2.01,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.5867
   318MHYDROS4,  A16C,   347,  1,     32,     32,2,19890401,0143,-12.7300, -25.0250, 5611,   4847.0,   0.8401,  34.7258,2,  34.7240,2,    226.8,2,   106.93,2,    30.20,2,     0.00,2,     2.06,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.4459
   318MHYDROS4,  A16C,   347,  1,     33,     33,2,19890401,0143,-12.7300, -25.0250, 5611,   5055.1,   0.7959,  34.7196,2,  34.7190,2,    225.3,2,   109.76,2,    30.59,2,     0.00,2,     2.09,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3788
   318MHYDROS4,  A16C,   347,  1,     34,     34,2,19890401,0143,-12.7300, -25.0250, 5611,   5264.9,   0.7509,  34.7124,2,  34.7110,2,    225.0,2,   113.18,2,    30.98,2,     0.00,2,     2.11,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.3104
   318MHYDROS4,  A16C,   347,  1,     35,     35,2,19890401,0143,-12.7300, -25.0250, 5611,   5473.7,   0.7361,  34.7080,2,  34.7070,2,    224.1,2,   114.06,2,    31.18,2,     0.00,2,     2.14,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2706
   318MHYDROS4,  A16C,   347,  1,     36,     36,2,19890401,0143,-12.7300, -25.0250, 5611,   5619.8,   0.7494,  34.7074,2,  34.7060,2,    223.5,2,   114.84,2,    31.28,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,   -999.9,9,   -999.9,9, -999.90,  0.2653
   318MHYDROS4,  A16C,   348,  1,      1,      1,2,19890401,0848,-12.1467, -25.0100, 5549,      1.4,  27.6445,  37.0406,2,  37.0440,2,    206.7,2,     2.24,2,     0.00,2,     0.00,2,     0.09,2,    1.519,2,    0.805,2,   2049.8,2,    271.3,2,   20.00, 27.6442
   318MHYDROS4,  A16C,   348,  1,      2,      2,2,19890401,0848,-12.1467, -25.0100, 5549,     37.3,  27.5452,  37.0355,2,  37.0400,2,    204.5,2,     2.44,2,     0.00,2,     0.00,2,     0.09,2, -999.000,9, -999.000,9,   2049.3,2,    278.6,2,   20.00, 27.5365
