BOTTLE,20010917WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20010917
#original HYD file: a16shy.txt   Mon Sep 17 08:37:13 2001
#original SUM file: a16ssu.txt   Mon Sep 17 08:37:13 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,DEG C
     318MSAVE5,  A16S,   269,  1,     22,     22,2,19890213,0744,-48.6967, -32.8433, 3664,   1593.4,   2.5438,  34.7746,2,  34.7748,2,    201.4,2,    66.54,2,    29.03,2,     0.00,2,     1.95,2, -999.000,9, -999.000,9,  2.4331
     318MSAVE5,  A16S,   269,  1,     23,     23,2,19890213,0744,-48.6967, -32.8433, 3664,   1721.5,   1.9608,  34.7079,2,  34.7073,2,    189.8,2,    88.71,2,    32.58,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,  1.8474
     318MSAVE5,  A16S,   269,  1,     24,     24,2,19890213,0744,-48.6967, -32.8433, 3664,   1796.2,   2.1319,  34.7550,2,  34.7543,2,    196.4,2,    80.02,2,    30.25,2,     0.00,2,     2.04,2, -999.000,9, -999.000,9,  2.0101
     318MSAVE5,  A16S,   269,  1,     25,     25,2,19890213,0744,-48.6967, -32.8433, 3664,   1890.3,   2.2061,  34.7879,2,  34.7883,2,    207.0,2,    72.30,2,    28.62,2,     0.00,2,     1.91,2, -999.000,9, -999.000,9,  2.0753
     318MSAVE5,  A16S,   269,  1,     26,     26,2,19890213,0744,-48.6967, -32.8433, 3664,   2044.5,   2.0462,  34.7846,2,  34.7844,2,    208.2,2,    76.96,2,    28.89,2,     0.00,2,     1.94,2, -999.000,9, -999.000,9,  1.9048
     318MSAVE5,  A16S,   269,  1,     27,     27,2,19890213,0744,-48.6967, -32.8433, 3664,   2146.8,   1.9022,  34.7741,2,  34.7748,2,    207.2,2,    83.42,2,    29.43,2,     0.00,2,     1.97,2, -999.000,9, -999.000,9,  1.7544
     318MSAVE5,  A16S,   269,  1,     28,     28,2,19890213,0744,-48.6967, -32.8433, 3664,   2258.1,   1.7183,  34.7587,2,  34.7591,2,    204.1,2,    90.82,2,    30.24,2,     0.00,2,     2.02,2, -999.000,9, -999.000,9,  1.5640
     318MSAVE5,  A16S,   269,  1,     29,     29,2,19890213,0744,-48.6967, -32.8433, 3664,   2462.5,   1.4408,  34.7380,2,  34.7386,2,    202.6,2,   101.37,2,    31.25,2,     0.00,2,     2.10,2, -999.000,9, -999.000,9,  1.2739
     318MSAVE5,  A16S,   269,  1,     30,     30,2,19890213,0744,-48.6967, -32.8433, 3664,   2647.0,   1.2783,  34.7313,2,  34.7323,2,    205.0,2,   106.28,2,    31.52,2,     0.00,2,     2.11,2, -999.000,9, -999.000,9,  1.0984
     318MSAVE5,  A16S,   269,  1,     31,     31,2,19890213,0744,-48.6967, -32.8433, 3664,   2848.7,   1.0674,  34.7164,2,  34.7164,2,    205.5,2,   109.64,2,    32.11,2,     0.00,2,     2.17,2, -999.000,9, -999.000,9,  0.8738
     318MSAVE5,  A16S,   269,  1,     32,     32,2,19890213,0744,-48.6967, -32.8433, 3664,   3054.2,   0.8747,  34.7058,2,  34.7062,2,    208.7,2,   113.99,2,    32.29,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,  0.6666
     318MSAVE5,  A16S,   269,  1,     33,     33,2,19890213,0744,-48.6967, -32.8433, 3664,   3253.2,   0.7239,  34.6980,2,  34.6975,2,    211.7,2,   117.77,2,    32.52,2,     0.00,2,     2.19,2, -999.000,9, -999.000,9,  0.5009
     318MSAVE5,  A16S,   269,  1,     34,     34,2,19890213,0744,-48.6967, -32.8433, 3664,   3452.8,   0.5215,  34.6881,2,  34.6867,2,    215.5,2,   121.94,2,    32.79,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,  0.2846
     318MSAVE5,  A16S,   269,  1,     35,     35,2,19890213,0744,-48.6967, -32.8433, 3664,   3646.1,   0.4384,  34.6838,2,  34.6826,2,    217.0,2,   122.37,2,    32.88,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,  0.1850
     318MSAVE5,  A16S,   269,  1,     36,     36,2,19890213,0744,-48.6967, -32.8433, 3664,   3814.5,   0.2701,  34.6760,2,  34.6751,2,    221.1,2,   127.36,2,    33.07,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,  0.0048
     318MSAVE5,  A16S,   270,  1,      1,      1,2,19890213,1434,-49.1283, -33.0583, 5489,      4.6,   8.6894,  34.1418,2,  34.1480,2,    287.0,2,     2.42,2,    13.12,2,     0.18,2,     1.05,2, -999.000,9, -999.000,9,  8.6889
     318MSAVE5,  A16S,   270,  1,      2,      2,2,19890213,1434,-49.1283, -33.0583, 5489,      4.8,   8.6893,  34.1445,2,  34.1460,2,    287.7,2,     2.41,2,    13.07,2,     0.18,2,     1.05,2,    3.503,2,    1.669,2,  8.6888
     318MSAVE5,  A16S,   270,  1,      3,      3,2,19890213,1434,-49.1283, -33.0583, 5489,     73.2,   6.9135,  34.2080,2,  34.2090,2,    280.1,2,     4.89,2,    18.27,2,     0.34,2,     1.37,2, -999.000,9, -999.000,9,  6.9069
     318MSAVE5,  A16S,   270,  1,     71,     71,2,19890213,1434,-49.1283, -33.0583, 5489,    117.3,   5.3031,  34.2031,2,  34.1990,2,    275.4,2,     8.82,2,    23.11,2,     0.02,2,     1.60,2,    3.683,2,    1.810,2,  5.2938
     318MSAVE5,  A16S,   270,  1,      5,      5,2,19890213,1434,-49.1283, -33.0583, 5489,    167.6,   4.4690,  34.1545,2,  34.1530,2,    284.3,2,    11.30,2,    24.47,2,     0.01,2,     1.69,2, -999.000,9, -999.000,9,  4.4568
     318MSAVE5,  A16S,   270,  1,      6,      6,2,19890213,1434,-49.1283, -33.0583, 5489,    198.0,   4.1638,  34.1368,2,  34.1340,2,    284.6,2,    12.54,2,    25.12,2,     0.01,2,     1.74,2,    3.628,2,    1.741,2,  4.1499
     318MSAVE5,  A16S,   270,  1,      7,      7,2,19890213,1434,-49.1283, -33.0583, 5489,    247.2,   3.8863,  34.1485,2,  34.1450,2,    277.7,2,    15.85,2,    26.57,2,     0.01,2,     1.83,2, -999.000,9, -999.000,9,  3.8694
     318MSAVE5,  A16S,   270,  1,      8,      8,2,19890213,1434,-49.1283, -33.0583, 5489,    296.7,   3.5882,  34.1524,2,  34.1530,2,    273.6,2,    18.75,2,    27.37,2,     0.01,2,     1.88,2,    3.097,2,    1.459,2,  3.5685
     318MSAVE5,  A16S,   270,  1,      9,      9,2,19890213,1434,-49.1283, -33.0583, 5489,    398.2,   3.1755,  34.1921,2,  34.1930,2,    260.0,2,    25.58,2,    29.20,2,     0.00,2,     2.01,2,    2.472,2,    1.165,2,  3.1500
     318MSAVE5,  A16S,   270,  1,     10,     10,2,19890213,1434,-49.1283, -33.0583, 5489,    498.8,   2.8726,  34.2214,2,  34.2230,2,    247.9,2,    31.80,2,    30.85,2,     0.00,2,     2.11,2,    2.068,2,    0.958,2,  2.8415
     318MSAVE5,  A16S,   270,  1,     11,     11,2,19890213,1434,-49.1283, -33.0583, 5489,    599.2,   2.6444,  34.2720,2,  34.2670,2,    231.5,2,    40.30,2,    32.03,2,     0.00,2,     2.19,2, -999.000,9, -999.000,9,  2.6075
     318MSAVE5,  A16S,   270,  1,     12,     12,2,19890213,1434,-49.1283, -33.0583, 5489,    696.7,   2.5682,  34.3231,2,  34.3240,2,    216.4,2,    47.14,2,    32.97,2,     0.00,2,     2.25,2,    1.221,2,    0.567,2,  2.5251
     318MSAVE5,  A16S,   270,  1,     13,     13,2,19890213,1434,-49.1283, -33.0583, 5489,    849.5,   2.3676,  34.4012,2,  34.3940,2,    200.9,2,    58.35,2,    34.15,2,     0.00,2,     2.32,2,    0.949,2,    0.423,2,  2.3153
     318MSAVE5,  A16S,   270,  1,     14,     14,2,19890213,1434,-49.1283, -33.0583, 5489,    999.4,   2.4878,  34.5205,2,  34.5190,2,    182.4,2,    67.70,2,    34.15,2,     0.00,2,     2.34,2,    0.331,2,    0.145,2,  2.4240
     318MSAVE5,  A16S,   270,  1,     15,     15,2,19890213,1434,-49.1283, -33.0583, 5489,   1149.1,   2.5793,  34.6135,2,  34.6110,2,    179.6,2,    68.94,2,    32.97,2,     0.00,2,     2.25,2,    0.133,6,    0.058,6,  2.5035
     318MSAVE5,  A16S,   270,  1,     16,     16,2,19890213,1434,-49.1283, -33.0583, 5489,   1299.6,   2.5074,  34.6577,2,  34.6530,2,    181.0,2,    71.64,2,    32.63,2,     0.00,2,     2.22,2,    0.107,2,    0.047,2,  2.4208
     318MSAVE5,  A16S,   270,  1,     17,     17,2,19890213,1434,-49.1283, -33.0583, 5489,   1450.4,   2.4931,  34.7101,2,  34.7100,2,    187.4,2,    71.43,2,    31.08,2,     0.00,2,     2.12,2,    0.061,2,    0.024,2,  2.3947
     318MSAVE5,  A16S,   270,  1,     18,     18,2,19890213,1434,-49.1283, -33.0583, 5489,   1600.0,   2.5156,  34.7497,2,  34.7440,2,    194.6,2,    69.35,2,    29.81,2,     0.00,2,     2.03,2,    0.046,2,    0.024,2,  2.4048
     318MSAVE5,  A16S,   270,  1,     19,     19,2,19890213,1434,-49.1283, -33.0583, 5489,   1800.5,   2.4479,  34.7748,2,  34.7740,2,    201.1,2,    69.34,2,    28.64,2,     0.00,2,     1.98,2, -999.000,9, -999.000,9,  2.3212
     318MSAVE5,  A16S,   270,  1,     20,     20,2,19890213,1434,-49.1283, -33.0583, 5489,   1998.5,   2.3175,  34.7850,2,  34.7850,2,    205.6,2,    71.22,2,    28.35,2,     0.00,2,     1.94,2,    0.026,2,    0.010,2,  2.1758
     318MSAVE5,  A16S,   270,  1,     21,     21,2,19890213,1434,-49.1283, -33.0583, 5489,   2251.0,   1.7981,  34.7405,2,  34.7400,2,    197.4,2,    91.44,2,    30.80,2,     0.00,2,     2.11,2, -999.000,9, -999.000,9,  1.6432
     318MSAVE5,  A16S,   270,  1,     22,     22,2,19890213,1434,-49.1283, -33.0583, 5489,   2500.1,   1.6118,  34.7369,2,  34.7360,2,    202.3,2,    96.25,2,    31.04,2,     0.00,2,     2.13,2,    0.070,2,    0.031,2,  1.4384
     318MSAVE5,  A16S,   270,  1,     23,     23,2,19890213,1434,-49.1283, -33.0583, 5489,   2750.9,   1.3166,  34.7229,2,  34.7220,2,    201.1,2,   106.73,2,    31.74,2,     0.00,2,     2.16,2, -999.000,9, -999.000,9,  1.1266
     318MSAVE5,  A16S,   270,  1,     24,     24,2,19890213,1434,-49.1283, -33.0583, 5489,   2999.8,   1.1196,  34.7156,2,  34.7150,2,    205.3,2,   110.93,2,    31.84,2,     0.00,2,     2.19,2,    0.102,3,    0.052,3,  0.9110
     318MSAVE5,  A16S,   270,  1,     25,     25,2,19890213,1434,-49.1283, -33.0583, 5489,   3254.5,   0.9113,  34.7047,2,  34.7030,2,    208.5,2,   117.45,2,    32.31,2,     0.00,2,     2.20,2,    0.119,6,    0.051,6,  0.6836
     318MSAVE5,  A16S,   270,  1,     26,     26,2,19890213,1434,-49.1283, -33.0583, 5489,   3501.0,   0.7438,  34.6951,2,  34.6930,2,    211.5,2,   120.19,2,    32.55,2,     0.00,2,     2.22,2,    0.151,2,    0.069,3,  0.4966
     318MSAVE5,  A16S,   270,  1,     27,     27,2,19890213,1434,-49.1283, -33.0583, 5489,   3749.5,   0.5592,  34.6867,2,  34.6860,2,    215.1,2,   123.15,2,    32.88,2,     0.00,2,     2.24,2,    0.143,2,    0.061,2,  0.2924
     318MSAVE5,  A16S,   270,  1,     28,     28,2,19890213,1434,-49.1283, -33.0583, 5489,   4000.5,   0.3950,  34.6793,2,  34.6760,2,    219.2,2,   124.42,2,    32.79,2,     0.00,2,     2.26,2,    0.134,2,    0.066,2,  0.1075
     318MSAVE5,  A16S,   270,  1,     29,     29,2,19890213,1434,-49.1283, -33.0583, 5489,   4248.9,   0.2987,  34.6742,2,  34.6720,2,    223.0,2,   125.91,2,    32.93,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9, -0.0117
     318MSAVE5,  A16S,   270,  1,     30,     30,2,19890213,1434,-49.1283, -33.0583, 5489,   4501.0,   0.2163,  34.6694,2,  34.6680,2,    224.5,2,   126.34,2,    32.98,2,     0.00,2,     2.26,2,    0.176,2,    0.075,3, -0.1185
     318MSAVE5,  A16S,   270,  1,     31,     31,2,19890213,1434,-49.1283, -33.0583, 5489,   4752.1,   0.1287,  34.6646,2,  34.6630,2,    228.3,2,   127.01,2,    32.93,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9, -0.2306
     318MSAVE5,  A16S,   270,  1,     32,     32,2,19890213,1434,-49.1283, -33.0583, 5489,   4998.8,   0.0425,  34.6597,2,  34.6600,2,    233.4,2,   128.26,2,    32.93,2,     0.00,2,     2.26,2,    0.294,2,    0.123,3, -0.3416
     318MSAVE5,  A16S,   270,  1,     33,     33,2,19890213,1434,-49.1283, -33.0583, 5489,   5248.5,   0.0097,  34.6554,2,  34.6550,2,    235.8,2,   128.08,2,    32.74,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -0.4020
     318MSAVE5,  A16S,   270,  1,     34,     34,2,19890213,1434,-49.1283, -33.0583, 5489,   5450.1,  -0.0356,  34.6528,2,  34.6540,2,    238.9,2,   125.73,2,    32.75,2,     0.00,2,     2.25,2,    0.380,2,    0.180,2, -0.4693
     318MSAVE5,  A16S,   270,  1,     35,     35,2,19890213,1434,-49.1283, -33.0583, 5489,   5529.7,  -0.1551,  34.6480,2,  34.6480,2,    244.3,2,   123.83,2,    32.51,2,     0.00,2,     2.23,2,    0.491,2,    0.231,2, -0.5938
     318MSAVE5,  A16S,   270,  1,     36,     36,2,19890213,1434,-49.1283, -33.0583, 5489,   5638.7,  -0.1441,  34.6476,2,  34.6480,2,   -999.0,9,   123.84,2,    32.51,2,     0.00,2,     2.23,2,    0.482,2,    0.217,2, -0.5963
     318MSAVE5,  A16S,   271,  2,      1,      1,2,19890214,0525,-49.6533, -33.3217, 5146,      9.0,   6.6193,  33.8737,2,  33.8770,2,    305.0,2,     3.62,2,    15.55,2,     0.13,2,     1.21,2, -999.000,9, -999.000,9,  6.6186
     318MSAVE5,  A16S,   271,  2,      2,      2,2,19890214,0525,-49.6533, -33.3217, 5146,     47.7,   6.4251,  33.8930,2,  33.8950,2,    306.2,2,     4.01,2,    15.94,2,     0.13,2,     1.25,2, -999.000,9, -999.000,9,  6.4209
     318MSAVE5,  A16S,   271,  2,      3,      3,2,19890214,0525,-49.6533, -33.3217, 5146,     97.7,   2.7175,  34.0244,2,  34.0240,2,    308.3,2,    18.48,2,    25.82,2,     0.39,2,     1.87,2, -999.000,9, -999.000,9,  2.7119
     318MSAVE5,  A16S,   271,  2,     71,     71,2,19890214,0525,-49.6533, -33.3217, 5146,    147.2,   1.8663,  34.0284,2,  34.0300,2,    307.8,2,    22.78,2,    27.67,2,     0.11,2,     1.92,2, -999.000,9, -999.000,9,  1.8588
     318MSAVE5,  A16S,   271,  2,      5,      5,2,19890214,0525,-49.6533, -33.3217, 5146,    195.2,   1.7648,  34.0558,2,  34.0590,2,    299.5,2,    25.42,2,    28.46,2,     0.03,2,     1.96,2, -999.000,9, -999.000,9,  1.7549
     318MSAVE5,  A16S,   271,  2,      6,      6,2,19890214,0525,-49.6533, -33.3217, 5146,    246.5,   1.8067,  34.1067,2,  34.1100,2,    280.8,2,    31.29,2,    29.63,2,     0.03,2,     2.03,2, -999.000,9, -999.000,9,  1.7940
     318MSAVE5,  A16S,   271,  2,      7,      7,2,19890214,0525,-49.6533, -33.3217, 5146,    297.2,   1.9390,  34.1693,2,  34.1720,2,    260.8,2,    37.64,2,    30.90,2,     0.02,2,     2.12,2, -999.000,9, -999.000,9,  1.9232
     318MSAVE5,  A16S,   271,  2,      8,      8,2,19890214,0525,-49.6533, -33.3217, 5146,    349.2,   2.0037,  34.2159,2,  34.2170,2,    247.8,2,    42.43,2,    31.87,2,     0.02,2,     2.18,2, -999.000,9, -999.000,9,  1.9848
     318MSAVE5,  A16S,   271,  2,      9,      9,2,19890214,0525,-49.6533, -33.3217, 5146,    395.5,   2.0390,  34.2520,2,  34.2530,2,    237.3,2,    46.34,2,    32.46,2,     0.02,2,     2.24,2, -999.000,9, -999.000,9,  2.0173
     318MSAVE5,  A16S,   271,  2,     10,     10,2,19890214,0525,-49.6533, -33.3217, 5146,    497.6,   2.1345,  34.3522,2,  34.3550,2,    210.4,2,    57.88,2,    33.73,2,     0.01,2,     2.32,2, -999.000,9, -999.000,9,  2.1063
     318MSAVE5,  A16S,   271,  2,     11,     11,2,19890214,0525,-49.6533, -33.3217, 5146,    605.1,   2.2504,  34.4367,2,  34.4390,2,    191.2,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,  2.2149
     318MSAVE5,  A16S,   271,  2,     12,     12,2,19890214,0525,-49.6533, -33.3217, 5146,    705.2,   2.2566,  34.5063,2,  34.5070,2,    180.4,2,    72.63,2,    34.31,2,     0.00,2,     2.37,2, -999.000,9, -999.000,9,  2.2145
     318MSAVE5,  A16S,   271,  2,     13,     13,2,19890214,0525,-49.6533, -33.3217, 5146,    894.5,   2.2775,  34.5946,2,  34.5940,2,    176.0,2,    78.79,2,    33.63,2,     0.00,2,     2.33,2, -999.000,9, -999.000,9,  2.2225
     318MSAVE5,  A16S,   271,  2,     14,     14,2,19890214,0525,-49.6533, -33.3217, 5146,   1038.4,   2.3722,  34.6628,2,  34.6620,2,    179.5,2,    76.44,2,    32.26,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,  2.3062
     318MSAVE5,  A16S,   271,  2,     15,     15,2,19890214,0525,-49.6533, -33.3217, 5146,   1234.1,   2.0924,  34.6749,2,  34.6750,2,    180.3,2,    83.96,2,    32.45,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,  2.0148
     318MSAVE5,  A16S,   271,  2,     16,     16,2,19890214,0525,-49.6533, -33.3217, 5146,   1451.5,   1.8791,  34.7046,2,  34.7040,2,    185.1,2,    91.09,2,    31.96,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,  1.7876
     318MSAVE5,  A16S,   271,  2,     17,     17,2,19890214,0525,-49.6533, -33.3217, 5146,   1659.6,   1.7883,  34.7254,2,  34.7270,2,   -999.0,9,    93.05,2,    31.18,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,  1.6820
     318MSAVE5,  A16S,   271,  2,     18,     18,2,19890214,0525,-49.6533, -33.3217, 5146,   1862.6,   1.7918,  34.7543,2,  34.7560,2,    202.5,2,    88.35,2,    29.71,2,     0.00,2,     2.03,2, -999.000,9, -999.000,9,  1.6693
     318MSAVE5,  A16S,   271,  2,     19,     19,2,19890214,0525,-49.6533, -33.3217, 5146,   1999.9,   1.5116,  34.7304,2,  34.7300,2,    198.6,2,    98.91,2,    31.08,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9,  1.3823
     318MSAVE5,  A16S,   271,  2,     20,     20,2,19890214,0525,-49.6533, -33.3217, 5146,   2199.6,   1.2877,  34.7215,2,  34.7220,2,    200.7,2,   106.54,2,    31.47,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,  1.1458
     318MSAVE5,  A16S,   271,  2,     21,     21,2,19890214,0525,-49.6533, -33.3217, 5146,   2403.8,   1.0782,  34.7135,2,  34.7130,2,    204.2,2,   111.62,2,    31.86,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,  0.9231
     318MSAVE5,  A16S,   271,  2,     22,     22,2,19890214,0525,-49.6533, -33.3217, 5146,   2599.9,   0.9310,  34.7058,2,  34.7060,2,    206.8,2,   115.43,2,    32.06,2,     0.00,2,     2.18,2, -999.000,9, -999.000,9,  0.7621
     318MSAVE5,  A16S,   271,  2,     23,     23,2,19890214,0525,-49.6533, -33.3217, 5146,   2797.1,   0.7783,  34.7005,2,  34.7010,2,   -999.0,9,   118.07,2,    32.16,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,  0.5954
     318MSAVE5,  A16S,   271,  2,     24,     24,2,19890214,0525,-49.6533, -33.3217, 5146,   2998.7,   0.6213,  34.6923,2,  34.6940,2,    213.3,2,   120.51,2,    32.45,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,  0.4240
     318MSAVE5,  A16S,   271,  2,     25,     25,2,19890214,0525,-49.6533, -33.3217, 5146,   3204.8,   0.4864,  34.6851,2,  34.6880,2,    215.5,2,   122.86,2,    32.65,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,  0.2736
     318MSAVE5,  A16S,   271,  2,     26,     26,2,19890214,0525,-49.6533, -33.3217, 5146,   3402.5,   0.3685,  34.6810,2,  34.6800,2,    219.0,2,   124.52,2,    32.65,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9,  0.1403
     318MSAVE5,  A16S,   271,  2,     27,     27,2,19890214,0525,-49.6533, -33.3217, 5146,   3597.0,   0.2731,  34.6746,2,  34.6730,2,    221.6,2,   126.09,2,    32.84,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,  0.0289
     318MSAVE5,  A16S,   271,  2,     28,     28,2,19890214,0525,-49.6533, -33.3217, 5146,   3799.9,   0.2245,  34.6727,2,-999.0000,9,    222.5,2,   127.07,2,    32.94,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -0.0381
     318MSAVE5,  A16S,   271,  2,     29,     29,2,19890214,0525,-49.6533, -33.3217, 5146,   3981.7,   0.1819,  34.6705,2,  34.6700,2,    224.6,2,   125.99,2,    33.04,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -0.0976
     318MSAVE5,  A16S,   271,  2,     30,     30,2,19890214,0525,-49.6533, -33.3217, 5146,   4190.8,   0.1407,  34.6683,2,  34.6670,2,    226.4,2,   124.92,2,    33.13,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -0.1589
     318MSAVE5,  A16S,   271,  2,     31,     31,2,19890214,0525,-49.6533, -33.3217, 5146,   4398.0,   0.1040,  34.6659,2,  34.6650,2,    228.1,2,   124.82,2,    33.04,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -0.2162
     318MSAVE5,  A16S,   271,  2,     32,     32,2,19890214,0525,-49.6533, -33.3217, 5146,   4601.1,   0.0558,  34.6623,2,  34.6620,2,    231.6,2,   125.80,2,    33.04,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -0.2846
     318MSAVE5,  A16S,   271,  2,     33,     33,2,19890214,0525,-49.6533, -33.3217, 5146,   4753.3,   0.0057,  34.6593,2,  34.6600,2,    234.6,2,   124.72,2,    32.94,2,     0.00,2,     2.24,2, -999.000,9, -999.000,9, -0.3497
     318MSAVE5,  A16S,   271,  2,     34,     34,2,19890214,0525,-49.6533, -33.3217, 5146,   4887.8,  -0.0460,  34.6573,2,  34.6560,2,    237.7,2,   125.31,2,    33.04,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9, -0.4145
     318MSAVE5,  A16S,   271,  2,     35,     35,2,19890214,0525,-49.6533, -33.3217, 5146,   5088.9,  -0.1303,  34.6535,2,  34.6530,2,    241.6,2,   123.45,2,    32.94,2,     0.00,2,     2.22,2,    0.410,6,    0.188,6, -0.5186
     318MSAVE5,  A16S,   271,  2,     36,     36,2,19890214,0525,-49.6533, -33.3217, 5146,   5238.3,  -0.1567,  34.6516,2,  34.6510,2,    243.7,2,   123.16,2,    32.84,2,     0.00,2,     2.21,2,    0.440,2,    0.197,2, -0.5612
     318MSAVE5,  A16S,   272,  1,      1,      1,2,19890215,0400,-50.2283, -33.7583, 4938,     10.0,   4.7907,  33.8451,2,  33.8466,2,    317.5,2,     2.54,2,    15.94,2,     0.22,2,     1.14,2,    4.715,2,    2.165,2,  4.7900
     318MSAVE5,  A16S,   272,  1,      2,      2,2,19890215,0400,-50.2283, -33.7583, 4938,     50.3,   4.7346,  33.8465,2,  33.8492,2,    318.1,2,     2.84,2,    16.04,2,     0.23,2,     1.14,2, -999.000,9, -999.000,9,  4.7309
     318MSAVE5,  A16S,   272,  1,      3,      3,2,19890215,0400,-50.2283, -33.7583, 4938,     97.8,   2.2712,  33.9291,2,  33.9326,2,    316.9,2,    17.31,2,    22.20,2,     0.31,2,     1.78,2,    5.352,2,    2.368,2,  2.2659
     318MSAVE5,  A16S,   272,  1,     71,     71,2,19890215,0400,-50.2283, -33.7583, 4938,    147.8,   0.8524,  34.0272,2,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,  0.8461
     318MSAVE5,  A16S,   272,  1,      5,      5,2,19890215,0400,-50.2283, -33.7583, 4938,    198.5,   1.1714,  34.1678,2,  34.1703,2,    267.8,2,    44.88,2,    32.66,2,     0.01,2,     2.16,2,    3.224,2,    1.492,2,  1.1623
     318MSAVE5,  A16S,   272,  1,      6,      6,2,19890215,0400,-50.2283, -33.7583, 4938,    247.8,   1.1793,  34.2179,2,  34.2224,2,    255.6,2,    51.04,2,    33.44,2,     0.01,2,     2.22,2, -999.000,9, -999.000,9,  1.1678
     318MSAVE5,  A16S,   272,  1,      7,      7,2,19890215,0400,-50.2283, -33.7583, 4938,    298.4,   1.5686,  34.3192,2,  34.3221,2,    225.1,2,    58.66,2,    34.71,2,     0.02,2,     2.32,2,    1.924,2,    0.873,2,  1.5536
     318MSAVE5,  A16S,   272,  1,      8,      8,2,19890215,0400,-50.2283, -33.7583, 4938,    346.4,   1.6684,  34.3657,2,  34.3673,2,    214.0,2,    62.67,2,    35.29,2,     0.02,2,     2.34,2,    1.576,2,    0.704,2,  1.6505
     318MSAVE5,  A16S,   272,  1,      9,      9,2,19890215,0400,-50.2283, -33.7583, 4938,    398.0,   1.8034,  34.4201,2,  34.4210,2,    201.4,2,    67.36,2,    35.78,2,     0.01,2,     2.37,2,    1.220,2,    0.536,2,  1.7822
     318MSAVE5,  A16S,   272,  1,     10,     10,2,19890215,0400,-50.2283, -33.7583, 4938,    495.3,   2.0080,  34.5196,2,  34.5206,2,    183.1,2,    74.29,2,    35.78,2,     0.02,2,     2.38,2,    0.636,2,    0.279,2,  1.9803
     318MSAVE5,  A16S,   272,  1,     11,     11,2,19890215,0400,-50.2283, -33.7583, 4938,    597.4,   2.0317,  34.5832,2,  34.5851,2,    178.5,2,    80.25,2,    35.29,2,     0.01,2,     2.34,2,    0.382,2,    0.175,2,  1.9976
     318MSAVE5,  A16S,   272,  1,     12,     12,2,19890215,0400,-50.2283, -33.7583, 4938,    725.2,   2.2714,  34.6612,2,  34.6618,2,    179.9,2,    77.51,2,    33.62,2,     0.00,2,     2.23,2,    0.137,2,    0.068,2,  2.2277
     318MSAVE5,  A16S,   272,  1,     13,     13,2,19890215,0400,-50.2283, -33.7583, 4938,    801.1,   2.0275,  34.6577,2,-999.0000,9,    177.8,2,    85.53,2,    34.31,2,     0.00,2,     2.29,2,    0.171,2,    0.078,2,  1.9803
