BOTTLE,20020821WHPSIO
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020821
#original HYD file: a16nhy.txt   Wed Aug 21 13:33:22 2002
#original SUM file: a16nsu.txt   Wed Aug 21 13:34:13 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,SALNTY,CTDOXY,OXYGEN,SILCAT,NITRAT,NITRIT,PHSPHT,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,THETA
,,,,,,,,,,,DBAR,IPTS-68,PSS-78,PSS-78,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,UMOL/KG,PMOL/KG,,PMOL/KG,,IPTS-68
     32OC202_2,  A16N,    72,  1,     11,     11,19880812,1436, 30.1517, -23.4117, 5292,   1055.9,   8.8040,-999.0000,  35.5900,   -999.0,    179.9,    12.10,    19.80,     0.01,  -999.00, -999.000,9, -999.000,9,  8.6850
     32OC202_2,  A16N,    72,  1,     12,     12,19880812,1436, 30.1517, -23.4117, 5292,   1307.7,   7.3190,-999.0000,  35.4740,   -999.0,    203.8,    12.90,    19.20,     0.01,  -999.00, -999.000,9, -999.000,9,  7.1830
     32OC202_2,  A16N,    72,  1,     13,     13,19880812,1436, 30.1517, -23.4117, 5292,   1307.7,   7.3190,-999.0000,  35.4760,   -999.0,    202.9,    13.00,    19.30,     0.00,  -999.00, -999.000,9, -999.000,9,  7.1830
     32OC202_2,  A16N,    72,  1,     14,     14,19880812,1436, 30.1517, -23.4117, 5292,   1813.2,   4.9520,-999.0000,  35.1860,   -999.0,    239.0,    15.20,    19.10,     0.00,  -999.00, -999.000,9, -999.000,9,  4.7890
     32OC202_2,  A16N,    72,  1,     15,     15,19880812,1436, 30.1517, -23.4117, 5292,   2167.8,   3.8640,-999.0000,  35.0520,   -999.0,    249.0,    19.90,    19.30,     0.00,  -999.00, -999.000,9, -999.000,9,  3.6820
     32OC202_2,  A16N,    72,  1,     16,     16,19880812,1436, 30.1517, -23.4117, 5292,   2522.5,   3.2360,-999.0000,  34.9850,   -999.0,    249.0,    26.30,    20.00,     0.00,  -999.00, -999.000,9, -999.000,9,  3.0290
     32OC202_2,  A16N,    72,  1,     17,     17,19880812,1436, 30.1517, -23.4117, 5292,   2876.8,   2.8650,-999.0000,  34.9480,   -999.0,    249.8,    31.40,    20.50,     0.00,  -999.00, -999.000,9, -999.000,9,  2.6300
     32OC202_2,  A16N,    72,  1,     18,     18,19880812,1436, 30.1517, -23.4117, 5292,   3232.4,   2.6640,-999.0000,  34.9290,   -999.0,    246.8,    36.60,    21.30,     0.00,  -999.00, -999.000,9, -999.000,9,  2.3970
     32OC202_2,  A16N,    72,  1,     19,     19,19880812,1436, 30.1517, -23.4117, 5292,   3588.8,   2.5330,-999.0000,  34.9130,   -999.0,    245.0,    40.40,    21.70,     0.00,  -999.00, -999.000,9, -999.000,9,  2.2300
     32OC202_2,  A16N,    72,  1,     20,     20,19880812,1436, 30.1517, -23.4117, 5292,   3996.0,   2.4530,-999.0000,  34.9010,   -999.0,    245.5,    43.30,    22.10,     0.00,  -999.00, -999.000,9, -999.000,9,  2.1070
     32OC202_2,  A16N,    72,  1,     21,     21,19880812,1436, 30.1517, -23.4117, 5292,   4405.1,   2.4180,-999.0000,  34.8920,   -999.0,    246.3,    45.20,    22.00,     0.00,  -999.00, -999.000,9, -999.000,9,  2.0250
     32OC202_2,  A16N,    72,  1,     22,     22,19880812,1436, 30.1517, -23.4117, 5292,   4816.3,   2.4190,-999.0000,  34.8890,   -999.0,    245.9,    46.60,    22.30,     0.00,  -999.00, -999.000,9, -999.000,9,  1.9760
     32OC202_2,  A16N,    72,  1,     23,     23,19880812,1436, 30.1517, -23.4117, 5292,   5228.0,   2.4550,-999.0000,  34.8850,   -999.0,    245.5,    46.80,    22.00,     0.00,  -999.00, -999.000,9, -999.000,9,  1.9580
     32OC202_2,  A16N,    72,  1,     24,     24,19880812,1436, 30.1517, -23.4117, 5292,   5381.5,   2.4700,-999.0000,  34.8840,   -999.0,    245.5,    47.30,    22.50,     0.00,  -999.00, -999.000,9, -999.000,9,  1.9530
     32OC202_2,  A16N,    72,  1,     99,   -999,19880812,1436, 30.1517, -23.4117, 5292,   5382.3,   2.4710,  34.8860,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9530
     32OC202_2,  A16N,    73,  1,      1,      1,19880812,2023, 29.4850, -23.8000, 5215,     14.0,  23.2720,-999.0000,  36.9820,   -999.0,    215.6,     0.00,  -999.00,     0.02,     0.02,    1.995,2,    0.973,2, 23.2690
     32OC202_2,  A16N,    73,  1,      2,      2,19880812,2023, 29.4850, -23.8000, 5215,     39.4,  22.8960,-999.0000,  36.9940,   -999.0,    218.2,     0.00,  -999.00,     0.02,     0.02,    2.048,2,    0.979,2, 22.8880
     32OC202_2,  A16N,    73,  1,      3,      3,19880812,2023, 29.4850, -23.8000, 5215,     69.8,  19.9180,-999.0000,  36.7980,   -999.0,    245.0,     0.00,     0.30,     0.02,     0.06,    2.282,2,    1.081,2, 19.9050
     32OC202_2,  A16N,    73,  1,      4,      4,19880812,2023, 29.4850, -23.8000, 5215,    109.6,  18.3920,-999.0000,  36.6480,   -999.0,    224.1,     0.20,     2.00,     0.02,     0.04,    2.220,2,    1.057,2, 18.3730
     32OC202_2,  A16N,    73,  1,      5,      5,19880812,2023, 29.4850, -23.8000, 5215,    159.6,  17.7220,-999.0000,  36.5270,   -999.0,    217.5,     0.60,     2.60,     0.04,     0.10,    2.233,2,    1.094,2, 17.6950
     32OC202_2,  A16N,    73,  1,      6,      6,19880812,2023, 29.4850, -23.8000, 5215,    209.6,  17.3830,-999.0000,  36.4950,   -999.0,    214.9,     0.80,     3.70,     0.03,     0.17,    2.187,2,    1.044,2, 17.3470
     32OC202_2,  A16N,    73,  1,      7,      7,19880812,2023, 29.4850, -23.8000, 5215,    308.6,  15.1810,-999.0000,  36.0800,   -999.0,    200.5,     2.30,     8.80,     0.01,     0.47,    1.883,2,    0.890,2, 15.1330
     32OC202_2,  A16N,    73,  1,      8,      8,19880812,2023, 29.4850, -23.8000, 5215,    407.6,  13.6380,-999.0000,  35.8490,   -999.0,    199.6,     3.20,    11.40,     0.01,     0.60,    1.812,2,    0.833,2, 13.5790
     32OC202_2,  A16N,    73,  1,      9,      9,19880812,2023, 29.4850, -23.8000, 5215,    604.3,  11.5380,-999.0000,  35.5820,   -999.0,    185.7,     6.10,    16.50,     0.01,     0.94,    1.066,2,    0.497,2, 11.4590
     32OC202_2,  A16N,    73,  1,     10,     10,19880812,2023, 29.4850, -23.8000, 5215,    799.3,   9.9960,-999.0000,  35.4880,   -999.0,    161.7,    10.50,    21.30,     0.01,     1.25,    0.380,2,    0.174,2,  9.9000
     32OC202_2,  A16N,    73,  1,     11,     11,19880812,2023, 29.4850, -23.8000, 5215,   1043.9,   8.2230,-999.0000,  35.4200,   -999.0,    166.0,    14.80,    23.20,     0.01,     1.39,    0.181,2,    0.072,2,  8.1100
     32OC202_2,  A16N,    73,  1,     12,     12,19880812,2023, 29.4850, -23.8000, 5215,   1292.2,   7.3930,-999.0000,  35.4530,   -999.0,    189.5,    14.60,    21.40,     0.01,     1.27,    0.137,2,    0.056,2,  7.2580
     32OC202_2,  A16N,    73,  1,     13,     13,19880812,2023, 29.4850, -23.8000, 5215,   1292.2,   7.3930,-999.0000,  35.4540,   -999.0,    189.9,    14.60,    21.30,     0.01,     1.27,    0.121,2,    0.051,2,  7.2580
     32OC202_2,  A16N,    73,  1,     14,     14,19880812,2023, 29.4850, -23.8000, 5215,   1790.5,   5.1130,-999.0000,  35.2090,   -999.0,    224.6,    18.50,    20.60,     0.01,     1.27,    0.028,2,    0.006,7,  4.9500
     32OC202_2,  A16N,    73,  1,     15,     15,19880812,2023, 29.4850, -23.8000, 5215,   2140.2,   4.0150,-999.0000,  35.0720,   -999.0,    236.8,    22.50,    20.60,     0.01,     1.27,    0.043,2,    0.002,7,  3.8330
     32OC202_2,  A16N,    73,  1,     16,     16,19880812,2023, 29.4850, -23.8000, 5215,   2491.4,   3.3510,-999.0000,  35.0000,   -999.0,    247.2,    25.70,    20.40,     0.01,     1.26,    0.043,2,    0.002,7,  3.1450
     32OC202_2,  A16N,    73,  1,     17,     17,19880812,2023, 29.4850, -23.8000, 5215,   2842.8,   2.9180,-999.0000,  34.9550,   -999.0,    248.1,    31.10,    21.00,     0.01,     1.27,    0.024,2,    0.002,7,  2.6850
     32OC202_2,  A16N,    73,  1,     18,     18,19880812,2023, 29.4850, -23.8000, 5215,   3196.3,   2.6810,-999.0000,  34.9300,   -999.0,    245.9,    36.60,    21.90,     0.01,     1.38,    0.063,3,    0.002,7,  2.4170
     32OC202_2,  A16N,    73,  1,     19,     19,19880812,2023, 29.4850, -23.8000, 5215,   3551.9,   2.5400,-999.0000,  34.9150,   -999.0,    244.6,    40.40,    22.20,     0.01,     1.37,    0.005,2,   -0.001,2,  2.2410
     32OC202_2,  A16N,    73,  1,     20,     20,19880812,2023, 29.4850, -23.8000, 5215,   3961.8,   2.4510,-999.0000,  34.9020,   -999.0,    245.0,    43.20,    22.50,     0.01,     1.43,   -0.018,3,    0.006,7,  2.1090
     32OC202_2,  A16N,    73,  1,     21,     21,19880812,2023, 29.4850, -23.8000, 5215,   4372.6,   2.4130,-999.0000,  34.8920,   -999.0,    245.0,    45.10,    22.60,     0.01,     1.46,    0.012,2,    0.002,7,  2.0240
     32OC202_2,  A16N,    73,  1,     22,     22,19880812,2023, 29.4850, -23.8000, 5215,   4727.6,   2.4140,-999.0000,  34.8880,   -999.0,    244.2,    46.20,    22.60,     0.01,     1.48,    0.022,2,   -0.001,2,  1.9820
     32OC202_2,  A16N,    73,  1,     23,     23,19880812,2023, 29.4850, -23.8000, 5215,   5083.1,   2.4450,-999.0000,  34.8870,   -999.0,    244.6,    46.50,    22.70,     0.01,     1.46,    0.038,2,    0.002,7,  1.9670
     32OC202_2,  A16N,    73,  1,     24,     24,19880812,2023, 29.4850, -23.8000, 5215,   5313.1,   2.4680,-999.0000,  34.8870,   -999.0,    243.7,    46.50,    22.70,     0.01,     1.50,    0.022,2,    0.002,7,  1.9600
     32OC202_2,  A16N,    73,  1,     99,   -999,19880812,2023, 29.4850, -23.8000, 5215,   5314.4,   2.4690,  34.8870,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9600
     32OC202_2,  A16N,    74,  1,      1,      1,19880813,0217, 28.8450, -24.2167, 5215,     11.0,  23.2110,-999.0000,  37.1990,   -999.0,    216.4,     0.20,     0.10,     0.01,     0.06, -999.000,9, -999.000,9, 23.2090
     32OC202_2,  A16N,    74,  1,      2,      2,19880813,0217, 28.8450, -24.2167, 5215,     36.6,  22.9780,-999.0000,  37.1450,   -999.0,    217.7,     0.00,     0.10,     0.00,     0.02, -999.000,9, -999.000,9, 22.9710
     32OC202_2,  A16N,    74,  1,      3,      3,19880813,0217, 28.8450, -24.2167, 5215,     66.4,  20.5140,-999.0000,  36.8070,   -999.0,    245.1,     0.00,     0.10,     0.00,     0.05, -999.000,9, -999.000,9, 20.5010
     32OC202_2,  A16N,    74,  1,      4,      4,19880813,0217, 28.8450, -24.2167, 5215,    106.9,  18.5850,-999.0000,  36.6910,   -999.0,    228.0,     0.20,     0.00,     0.00,     0.07, -999.000,9, -999.000,9, 18.5660
     32OC202_2,  A16N,    74,  1,      5,      5,19880813,0217, 28.8450, -24.2167, 5215,    156.7,  17.7490,-999.0000,  36.5550,   -999.0,    217.1,     0.70,     2.00,     0.02,     0.11, -999.000,9, -999.000,9, 17.7220
     32OC202_2,  A16N,    74,  1,      6,      6,19880813,0217, 28.8450, -24.2167, 5215,    206.5,  17.1310,-999.0000,  36.4520,   -999.0,    213.2,     0.80,     3.40,     0.02,     0.19, -999.000,9, -999.000,9, 17.0960
     32OC202_2,  A16N,    74,  1,      7,      7,19880813,0217, 28.8450, -24.2167, 5215,    305.7,  14.9290,-999.0000,  36.0350,   -999.0,    201.8,     2.30,     8.20,     0.01,     0.46, -999.000,9, -999.000,9, 14.8820
     32OC202_2,  A16N,    74,  1,      8,      8,19880813,0217, 28.8450, -24.2167, 5215,    404.2,  13.5400,-999.0000,  35.8400,   -999.0,    197.9,     3.30,    10.70,     0.01,     0.63, -999.000,9, -999.000,9, 13.4820
     32OC202_2,  A16N,    74,  1,      9,      9,19880813,0217, 28.8450, -24.2167, 5215,    600.6,  11.5200,-999.0000,  35.5810,   -999.0,    187.0,     5.80,    15.40,     0.01,     0.92, -999.000,9, -999.000,9, 11.4420
     32OC202_2,  A16N,    74,  1,     10,     10,19880813,0217, 28.8450, -24.2167, 5215,    796.5,   9.9400,-999.0000,  35.4830,   -999.0,    159.5,    10.90,    20.70,     0.01,     1.19, -999.000,9, -999.000,9,  9.8450
     32OC202_2,  A16N,    74,  1,     11,     11,19880813,0217, 28.8450, -24.2167, 5215,   1040.8,   8.2410,-999.0000,  35.4040,   -999.0,    163.4,    14.90,    22.80,     0.01,     1.44, -999.000,9, -999.000,9,  8.1280
     32OC202_2,  A16N,    74,  1,     12,     12,19880813,0217, 28.8450, -24.2167, 5215,   1284.3,   7.3950,-999.0000,  35.4410,   -999.0,    185.5,    15.20,    21.00,     0.01,     1.35, -999.000,9, -999.000,9,  7.2610
     32OC202_2,  A16N,    74,  1,     13,     13,19880813,0217, 28.8450, -24.2167, 5215,   1529.0,   6.2100,-999.0000,  35.3350,   -999.0,    206.4,    16.60,    20.20,     0.01,     1.33, -999.000,9, -999.000,9,  6.0610
     32OC202_2,  A16N,    74,  1,     14,     14,19880813,0217, 28.8450, -24.2167, 5215,   1776.6,   5.1660,-999.0000,  35.2150,   -999.0,    227.2,    17.10,    19.60,     0.01,     1.25, -999.000,9, -999.000,9,  5.0040
     32OC202_2,  A16N,    74,  1,     15,     15,19880813,0217, 28.8450, -24.2167, 5215,   2125.8,   4.0190,-999.0000,  35.0720,   -999.0,    237.7,    22.40,    20.00,     0.01,     1.33, -999.000,9, -999.000,9,  3.8380
     32OC202_2,  A16N,    74,  1,     16,     16,19880813,0217, 28.8450, -24.2167, 5215,   2477.1,   3.3500,-999.0000,  35.0010,   -999.0,    246.3,    26.20,    20.00,     0.01,     1.30, -999.000,9, -999.000,9,  3.1460
     32OC202_2,  A16N,    74,  1,     17,     17,19880813,0217, 28.8450, -24.2167, 5215,   2828.7,   2.9240,-999.0000,  34.9560,   -999.0,    247.2,    31.50,    20.40,     0.01,     1.37, -999.000,9, -999.000,9,  2.6930
     32OC202_2,  A16N,    74,  1,     18,     18,19880813,0217, 28.8450, -24.2167, 5215,   3183.0,   2.6680,-999.0000,  34.9300,   -999.0,    246.3,    36.50,    21.00,     0.01,     1.41, -999.000,9, -999.000,9,  2.4060
     32OC202_2,  A16N,    74,  1,     19,     19,19880813,0217, 28.8450, -24.2167, 5215,   3539.7,   2.5320,-999.0000,  34.9140,   -999.0,    245.5,    40.50,    21.50,     0.01,     1.46, -999.000,9, -999.000,9,  2.2350
     32OC202_2,  A16N,    74,  1,     20,     20,19880813,0217, 28.8450, -24.2167, 5215,   3950.4,   2.4500,-999.0000,  34.9000,   -999.0,    245.5,    43.30,    21.80,     0.01,     1.47, -999.000,9, -999.000,9,  2.1090
     32OC202_2,  A16N,    74,  1,     21,     21,19880813,0217, 28.8450, -24.2167, 5215,   4361.3,   2.4100,-999.0000,  34.8930,   -999.0,    245.9,    45.40,    22.00,     0.01,     1.48, -999.000,9, -999.000,9,  2.0220
     32OC202_2,  A16N,    74,  1,     22,     22,19880813,0217, 28.8450, -24.2167, 5215,   4722.1,   2.4080,-999.0000,  34.8880,   -999.0,    245.5,    46.50,    22.10,     0.01,     1.49, -999.000,9, -999.000,9,  1.9770
     32OC202_2,  A16N,    74,  1,     23,     23,19880813,0217, 28.8450, -24.2167, 5215,   5084.7,   2.4360,-999.0000,  34.8870,   -999.0,    245.9,    46.80,    22.20,     0.01,     1.48, -999.000,9, -999.000,9,  1.9580
     32OC202_2,  A16N,    74,  1,     24,     24,19880813,0217, 28.8450, -24.2167, 5215,   5312.3,   2.4570,-999.0000,  34.8830,   -999.0,    246.8,    47.00,    22.20,     0.00,     1.50, -999.000,9, -999.000,9,  1.9490
     32OC202_2,  A16N,    74,  1,     99,   -999,19880813,0217, 28.8450, -24.2167, 5215,   5313.6,   2.4580,  34.8840,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9500
     32OC202_2,  A16N,    75,  1,      7,      7,19880813,0818, 28.1200, -24.5117, 5225,     14.2,  23.3840,-999.0000,  37.3600,   -999.0,    215.1,     0.00,     0.20,     0.00,     0.02,    1.992,2,    0.925,2, 23.3810
     32OC202_2,  A16N,    75,  1,      8,      8,19880813,0818, 28.1200, -24.5117, 5225,     39.4,  23.2870,-999.0000,  37.3520,   -999.0,    215.5,     0.00,     0.30,     0.00,     0.03,    1.986,2,    0.949,2, 23.2790
     32OC202_2,  A16N,    75,  1,      9,      9,19880813,0818, 28.1200, -24.5117, 5225,     69.7,  22.2080,-999.0000,  37.2030,   -999.0,    224.6,     0.00,     0.40,     0.00,     0.02, -999.000,9, -999.000,9, 22.1940
     32OC202_2,  A16N,    75,  1,     10,     10,19880813,0818, 28.1200, -24.5117, 5225,    109.4,  18.8110,-999.0000,  36.7350,   -999.0,    226.7,     0.20,     0.40,     0.00,     0.02,    2.179,2,    1.040,2, 18.7910
     32OC202_2,  A16N,    75,  1,     11,     11,19880813,0818, 28.1200, -24.5117, 5225,    158.3,  18.2330,-999.0000,  36.6670,   -999.0,    213.2,     0.40,     1.90,     0.04,     0.09,    2.139,2,    1.037,2, 18.2050
     32OC202_2,  A16N,    75,  1,     12,     12,19880813,0818, 28.1200, -24.5117, 5225,    208.5,  17.2710,-999.0000,  36.4860,   -999.0,    204.9,     0.90,     4.50,     0.00,     0.20,    2.097,2,    0.993,2, 17.2360
     32OC202_2,  A16N,    75,  1,     13,     13,19880813,0818, 28.1200, -24.5117, 5225,    308.7,  15.1090,-999.0000,  36.0770,   -999.0,    200.5,     2.20,     8.50,     0.00,     0.44,    1.940,2,    0.886,2, 15.0610
     32OC202_2,  A16N,    75,  1,     14,     14,19880813,0818, 28.1200, -24.5117, 5225,    407.4,  13.4790,-999.0000,  35.8260,   -999.0,    194.0,     3.60,    11.90,     0.00,     0.65,    1.582,2,    0.739,2, 13.4210
     32OC202_2,  A16N,    75,  1,     15,     15,19880813,0818, 28.1200, -24.5117, 5225,    606.8,  11.2830,-999.0000,  35.5650,   -999.0,    177.8,     6.70,    17.30,     0.01,     1.01,    0.957,4,    0.416,4, 11.2050
     32OC202_2,  A16N,    75,  1,     16,     16,19880813,0818, 28.1200, -24.5117, 5225,    804.4,   9.5060,-999.0000,  35.4420,   -999.0,    156.0,    12.00,    21.80,     0.01,     1.36,    0.286,4,    0.119,4,  9.4120
     32OC202_2,  A16N,    75,  1,     17,     17,19880813,0818, 28.1200, -24.5117, 5225,   1051.2,   7.9680,-999.0000,  35.3800,   -999.0,    164.3,    15.50,    23.30,     0.01,     1.44,    0.107,2,    0.075,2,  7.8560
     32OC202_2,  A16N,    75,  1,     18,     18,19880813,0818, 28.1200, -24.5117, 5225,   1299.6,   7.1650,-999.0000,  35.4140,   -999.0,    189.0,    15.50,    21.40,     0.01,     1.34,    0.119,2,    0.046,2,  7.0320
     32OC202_2,  A16N,    75,  1,     19,     19,19880813,0818, 28.1200, -24.5117, 5225,   1547.7,   5.8310,-999.0000,  35.2820,   -999.0,    210.7,    17.40,    20.70,     0.01,     1.32,    0.087,2,    0.020,2,  5.6840
     32OC202_2,  A16N,    75,  1,     20,     20,19880813,0818, 28.1200, -24.5117, 5225,   1796.3,   4.8640,-999.0000,  35.1730,   -999.0,    227.2,    19.20,    20.40,     0.01,     1.31,    0.048,2,    0.006,7,  4.7040
     32OC202_2,  A16N,    75,  1,     21,     21,19880813,0818, 28.1200, -24.5117, 5225,   2144.5,   3.8930,-999.0000,  35.0570,   -999.0,    238.1,    23.10,    20.40,     0.01,     1.33,    0.021,2,    0.002,7,  3.7130
     32OC202_2,  A16N,    75,  1,     22,     22,19880813,0818, 28.1200, -24.5117, 5225,   2494.1,   3.2940,-999.0000,  34.9920,   -999.0,    247.2,    26.20,    20.20,     0.01,     1.33,   -0.004,2,   -0.001,2,  3.0890
     32OC202_2,  A16N,    75,  1,     23,     23,19880813,0818, 28.1200, -24.5117, 5225,   2844.5,   2.9110,-999.0000,  34.9550,   -999.0,    247.2,    31.60,    20.80,     0.01,     1.39,   -0.037,3,   -0.001,2,  2.6780
     32OC202_2,  A16N,    75,  1,     24,     24,19880813,0818, 28.1200, -24.5117, 5225,   3199.1,   2.6580,-999.0000,  34.9300,   -999.0,    246.3,    36.70,    21.40,     0.01,     1.40,    0.002,2,    0.002,7,  2.3940
     32OC202_2,  A16N,    75,  1,      1,      1,19880813,0818, 28.1200, -24.5117, 5225,   3552.2,   2.5250,-999.0000,  34.9120,   -999.0,    246.3,    40.80,    21.80,     0.01,     1.40, -999.000,9, -999.000,9,  2.2270
     32OC202_2,  A16N,    75,  1,      2,      2,19880813,0818, 28.1200, -24.5117, 5225,   3960.0,   2.4480,-999.0000,  34.8990,   -999.0,    245.9,    43.10,    22.10,     0.01,     1.42,    0.015,2,   -0.001,2,  2.1060
     32OC202_2,  A16N,    75,  1,      3,      3,19880813,0818, 28.1200, -24.5117, 5225,   4368.1,   2.4170,-999.0000,  34.8920,   -999.0,    246.3,    45.10,    22.20,     0.01,     1.43, -999.000,9, -999.000,9,  2.0280
     32OC202_2,  A16N,    75,  1,      4,      4,19880813,0818, 28.1200, -24.5117, 5225,   4725.4,   2.4050,-999.0000,  34.8880,   -999.0,    246.8,    46.00,    22.30,     0.01,  -999.00,   -0.020,3,   -0.001,2,  1.9730
     32OC202_2,  A16N,    75,  1,      5,      5,19880813,0818, 28.1200, -24.5117, 5225,   5079.5,   2.4280,-999.0000,  34.8840,   -999.0,    246.3,    46.40,  -999.00,     0.01,  -999.00, -999.000,9, -999.000,9,  1.9510
     32OC202_2,  A16N,    75,  1,      6,      6,19880813,0818, 28.1200, -24.5117, 5225,   5319.4,   2.4570,  34.8840,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00,    1.693,4,    0.810,4,  1.9480
     32OC202_2,  A16N,    75,  1,     99,   -999,19880813,0818, 28.1200, -24.5117, 5225,   5320.4,   2.4570,  34.8850,-999.0000,   -999.0,   -999.0,  -999.00,  -999.00,  -999.00,  -999.00, -999.000,9, -999.000,9,  1.9480
     32OC202_2,  A16N,    76,  1,      1,      1,19880813,1411, 27.4183, -24.9250, 5236,     12.8,  23.4260,-999.0000,  37.1990,   -999.0,    216.9,     0.30,     0.10,     0.02,     0.02, -999.000,9, -999.000,9, 23.4240
     32OC202_2,  A16N,    76,  1,      2,      2,19880813,1411, 27.4183, -24.9250, 5236,     38.0,  23.2990,-999.0000,  37.1900,   -999.0,    217.3,     0.20,     0.00,     0.01,     0.00, -999.000,9, -999.000,9, 23.2910
     32OC202_2,  A16N,    76,  1,      3,      3,19880813,1411, 27.4183, -24.9250, 5236,     67.8,  20.2380,-999.0000,  36.7400,   -999.0,    245.5,     0.20,     0.00,     0.01,     0.06, -999.000,9, -999.000,9, 20.2250
     32OC202_2,  A16N,    76,  1,      4,      4,19880813,1411, 27.4183, -24.9250, 5236,    107.4,  18.9660,-999.0000,  36.7060,   -999.0,    226.7,     0.20,     0.00,     0.01,     0.04, -999.000,9, -999.000,9, 18.9470
     32OC202_2,  A16N,    76,  1,      5,      5,19880813,1411, 27.4183, -24.9250, 5236,    156.3,  18.2330,-999.0000,  36.6300,   -999.0,    212.7,     0.60,     1.50,     0.06,     0.13, -999.000,9, -999.000,9, 18.2060
     32OC202_2,  A16N,    76,  1,      6,      6,19880813,1411, 27.4183, -24.9250, 5236,    204.7,  17.0240,-999.0000,  36.3900,   -999.0,    202.7,     1.30,     4.70,     0.01,     0.25, -999.000,9, -999.000,9, 16.9900
     32OC202_2,  A16N,    76,  1,      7,      7,19880813,1411, 27.4183, -24.9250, 5236,    302.1,  15.0100,-999.0000,  36.0510,   -999.0,    200.1,     2.40,     8.30,     0.03,     0.49, -999.000,9, -999.000,9, 14.9640
     32OC202_2,  A16N,    76,  1,      8,      8,19880813,1411, 27.4183, -24.9250, 5236,    398.0,  13.7460,-999.0000,  35.8620,   -999.0,    194.0,     3.60,    11.00,     0.02,     0.64, -999.000,9, -999.000,9, 13.6880
     32OC202_2,  A16N,    76,  1,      9,      9,19880813,1411, 27.4183, -24.9250, 5236,    589.5,  11.5990,-999.0000,  35.5910,   -999.0,    180.4,     6.30,    15.90,     0.02,     0.93, -999.000,9, -999.000,9, 11.5220
     32OC202_2,  A16N,    76,  1,     10,     10,19880813,1411, 27.4183, -24.9250, 5236,    781.9,   9.5580,-999.0000,  35.4090,   -999.0,    155.6,    11.80,    21.30,     0.02,     1.32, -999.000,9, -999.000,9,  9.4670
     32OC202_2,  A16N,    76,  1,     11,     11,19880813,1411, 27.4183, -24.9250, 5236,   1022.2,   7.5570,-999.0000,  35.2760,   -999.0,    164.3,    16.20,    23.80,     0.02,     1.49, -999.000,9, -999.000,9,  7.4510
     32OC202_2,  A16N,    76,  1,     12,     12,19880813,1411, 27.4183, -24.9250, 5236,   1264.6,   7.0560,-999.0000,  35.3690,   -999.0,    184.7,    16.10,    21.70,     0.02,     1.40, -999.000,9, -999.000,9,  6.9270
     32OC202_2,  A16N,    76,  1,     13,     13,19880813,1411, 27.4183, -24.9250, 5236,   1506.9,   5.8670,-999.0000,  35.2700,   -999.0,    206.8,    17.60,    20.90,     0.02,     1.34, -999.000,9, -999.000,9,  5.7240
     32OC202_2,  A16N,    76,  1,     14,     14,19880813,1411, 27.4183, -24.9250, 5236,   1506.9,   5.8670,-999.0000,  35.2670,   -999.0,    206.4,    17.60,    20.80,     0.02,     1.37, -999.000,9, -999.000,9,  5.7240
     32OC202_2,  A16N,    76,  1,     15,     15,19880813,1411, 27.4183, -24.9250, 5236,   2090.5,   4.0710,-999.0000,  35.0770,   -999.0,    242.0,    20.60,    19.60,     0.02,     1.27, -999.000,9, -999.000,9,  3.8930
     32OC202_2,  A16N,    76,  1,     16,     16,19880813,1411, 27.4183, -24.9250, 5236,   2090.5,   4.0710,-999.0000,  35.0770,   -999.0,    242.0,    20.60,    19.40,     0.02,     1.28, -999.000,9, -999.000,9,  3.8930
     32OC202_2,  A16N,    76,  1,     17,     17,19880813,1411, 27.4183, -24.9250, 5236,   2788.0,   2.9390,-999.0000,  34.9590,   -999.0,    249.4,    30.50,    20.40,     0.01,     1.34, -999.000,9, -999.000,9,  2.7120
     32OC202_2,  A16N,    76,  1,     18,     18,19880813,1411, 27.4183, -24.9250, 5236,   3142.4,   2.7040,-999.0000,  34.9330,   -999.0,    247.7,    35.70,    20.60,     0.01,     1.44, -999.000,9, -999.000,9,  2.4450
     32OC202_2,  A16N,    76,  1,     19,     19,19880813,1411, 27.4183, -24.9250, 5236,   3497.4,   2.5630,-999.0000,  34.9160,   -999.0,    246.8,    39.80,    21.30,     0.01,     1.44, -999.000,9, -999.000,9,  2.2700
     32OC202_2,  A16N,    76,  1,     20,     20,19880813,1411, 27.4183, -24.9250, 5236,   3904.2,   2.4730,-999.0000,  34.9030,   -999.0,    245.9,    42.60,    21.60,     0.00,     1.47, -999.000,9, -999.000,9,  2.1370
